1mm full,,1mm full2,,discard,,1mm vapor,,
Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
231.0041809,3.884567738,231.0041809,4.021915913,231.0041809,0.007179918233,231.0041809,3.761826277,
230.4901733,4.124179363,230.4901733,3.849604845,230.4901733,0.00715270685,230.4901733,3.754668951,
230.015686,4.012185574,230.015686,3.951194048,230.015686,0.007435667794,230.015686,3.820462227,
229.5016327,4.082858086,229.5016327,4.041674137,229.5016327,0.007810442708,229.5016327,3.83598423,
228.9875793,4.297585964,228.9875793,4.317947865,228.9875793,0.007956951857,228.9875793,3.873109818,
228.5130615,4.014211655,228.5130615,4.154717445,228.5130615,0.008143390529,228.5130615,3.87291646,
227.9989471,4.032016277,227.9989471,3.76307106,227.9989471,0.007897293195,227.9989471,3.499098301,
227.4848328,3.681512117,227.4848328,3.638375282,227.4848328,0.007792257238,227.4848328,3.574604034,
227.0102081,3.817424536,227.0102081,4.423329353,227.0102081,0.007545358501,227.0102081,3.422085047,
226.496048,3.794342279,226.496048,3.376153231,226.496048,0.007906282321,226.496048,3.442677736,
225.9818573,4.011283875,225.9818573,3.988217592,225.9818573,0.007905122824,225.9818573,3.88252449,
225.5071716,3.910738468,225.5071716,3.875825882,225.5071716,0.007885036059,225.5071716,3.829115629,
224.9929352,3.9287045,224.9929352,3.878287554,224.9929352,0.007736810949,224.9929352,3.844074488,
224.5182343,3.980976343,224.5182343,3.861763954,224.5182343,0.007744110189,224.5182343,3.806054354,
224.0039368,3.87607336,224.0039368,4.007660389,224.0039368,0.00776363723,224.0039368,3.775198221,
223.4896088,3.922666788,223.4896088,3.885546446,223.4896088,0.007727983408,223.4896088,3.798828602,
223.0148773,3.98420763,223.0148773,3.891580582,223.0148773,0.007626518607,223.0148773,3.740898132,
222.5005035,3.781733751,222.5005035,3.838718414,222.5005035,0.007680976298,222.5005035,3.824707985,
221.9861298,3.874995708,221.9861298,3.844243288,221.9861298,0.007716441993,221.9861298,3.777518034,
221.5112915,3.851583004,221.5112915,3.787656784,221.5112915,0.007742002141,221.5112915,3.677665472,
220.9968719,3.97668457,220.9968719,3.78731823,220.9968719,0.007558739278,220.9968719,3.790495396,
220.4824524,3.829067469,220.4824524,3.892652273,220.4824524,0.007603336126,220.4824524,3.798825979,
220.0075684,3.892581224,220.0075684,3.960808516,220.0075684,0.007903013378,220.0075684,3.784394979,
219.4930725,3.76471591,219.4930725,3.822778225,219.4930725,0.00815613009,219.4930725,3.755998611,
219.0181274,3.889579535,219.0181274,3.867779493,219.0181274,0.008358222432,219.0181274,3.707096577,
218.5036163,3.898317575,218.5036163,3.856359005,218.5036163,0.008953067474,218.5036163,3.731538057,
217.9890747,3.841954708,217.9890747,3.821633816,217.9890747,0.009436996654,217.9890747,3.759909153,
217.5140686,3.90823102,217.5140686,3.832882881,217.5140686,0.009765978903,217.5140686,3.668488026,
216.9994812,3.849052668,216.9994812,3.90043354,216.9994812,0.01038017496,216.9994812,3.741369486,
216.4848633,3.85710144,216.4848633,3.750086308,216.4848633,0.01122264564,216.4848633,3.803615808,
216.0098267,3.713286638,216.0098267,3.834614754,216.0098267,0.0121770883,216.0098267,3.749784946,
215.4951477,3.779580832,215.4951477,3.797538519,215.4951477,0.0124121448,215.4951477,3.76195097,
214.980484,3.826560974,214.980484,3.852824688,214.980484,0.01342209429,214.980484,3.780345678,
214.5053864,3.786180735,214.5053864,3.895391941,214.5053864,0.0157774277,214.5053864,3.826682329,
213.9906769,3.799118042,213.9906769,3.812639952,213.9906769,0.01697558165,213.9906769,3.768790722,
213.5154877,3.879073858,213.5154877,3.782378435,213.5154877,0.01727172546,213.5154877,3.66157341,
213.0007324,3.91976881,213.0007324,3.999372482,213.0007324,0.01950562187,213.0007324,3.768103123,
212.4859772,3.760360956,212.4859772,3.788063288,212.4859772,0.02438557893,212.4859772,3.767454147,
212.0107727,3.799091101,212.0107727,3.784865379,212.0107727,0.02722309902,212.0107727,3.74409008,
211.4959106,3.859579086,211.4959106,3.788491726,211.4959106,0.02761582099,211.4959106,3.620995283,
210.9810791,3.760499477,210.9810791,3.736194372,210.9810791,0.0364542082,210.9810791,3.685352802,
210.5058289,3.787372589,210.5058289,3.902194023,210.5058289,0.0466203317,210.5058289,3.74727273,
209.990921,3.989069462,209.990921,3.965890646,209.990921,0.04852928221,209.990921,3.836059093,
209.515625,3.774838209,209.515625,3.80711174,209.515625,0.05039755628,209.515625,3.679106474,
209.0007172,3.912579536,209.0007172,3.806096315,209.0007172,0.0656458661,209.0007172,3.702214003,
208.4857483,3.861232281,208.4857483,3.730512142,208.4857483,0.08500149846,208.4857483,3.701608181,
208.0103912,3.789304972,208.0103912,3.767380476,208.0103912,0.08333666623,208.0103912,3.757091761,
207.4953918,3.847909927,207.4953918,3.771758795,207.4953918,0.09120535105,207.4953918,3.735037088,
206.9803925,3.955160618,206.9803925,3.81606245,206.9803925,0.1290410608,206.9803925,3.684098482,
206.5049744,3.915447712,206.5049744,3.93701005,206.5049744,0.148419857,206.5049744,3.775035381,
205.9899292,3.815003395,205.9899292,3.847927094,205.9899292,0.1418119669,205.9899292,3.739520788,
205.5144806,3.830724955,205.5144806,3.924968481,205.5144806,0.1727356017,205.5144806,3.665369272,
204.9993744,3.956476212,204.9993744,3.850749493,204.9993744,0.2287062407,204.9993744,3.842743158,
204.4842529,3.742934704,204.4842529,3.803897858,204.4842529,0.2360605747,204.4842529,3.672387838,
204.008728,3.902812243,204.008728,3.907452583,204.008728,0.2339612544,204.008728,3.723325491,
203.4935913,3.830437899,203.4935913,3.850759745,203.4935913,0.293232888,203.4935913,3.738955736,
203.0180511,3.736148834,203.0180511,3.761414766,203.0180511,0.3457202315,203.0180511,3.653065205,
202.5028381,3.722541809,202.5028381,3.802903175,202.5028381,0.3209308088,202.5028381,3.7328794,
201.9876251,3.7388165,201.9876251,3.767310143,201.9876251,0.3479911685,201.9876251,3.672308922,
201.5120239,3.726416349,201.5120239,3.699252367,201.5120239,0.4234648049,201.5120239,3.584226131,
200.9967651,3.765599728,200.9967651,3.694082975,200.9967651,0.4340848029,200.9967651,3.574015379,
200.4814911,3.588925123,200.4814911,3.511961937,200.4814911,0.4427085817,200.4814911,3.5720644,
200.0058289,3.611405134,200.0058289,3.702513933,200.0058289,0.5161543489,200.0058289,3.533784389,
199.4905243,3.780803442,199.4905243,3.851413012,199.4905243,0.5515776277,199.4905243,3.695462704,
199.0148163,3.766898155,199.0148163,3.877669096,199.0148163,0.5617060065,199.0148163,3.752338886,
198.4994659,3.839835882,198.4994659,3.791499615,198.4994659,0.628847599,198.4994659,3.654782772,
197.9841003,3.76975894,197.9841003,3.774558783,197.9841003,0.7040637732,197.9841003,3.696985245,
197.5083466,3.76584363,197.5083466,3.768793106,197.5083466,0.6997731328,197.5083466,3.699337006,
196.9929352,3.728937387,196.9929352,3.831954241,196.9929352,0.7454702258,196.9929352,3.737109184,
196.5171356,3.629685879,196.5171356,3.664416552,196.5171356,0.7554530501,196.5171356,3.567117453,
196.0016937,3.666936159,196.0016937,3.591751337,196.0016937,0.7120785117,196.0016937,3.558378935,
195.4862213,3.726231575,195.4862213,3.658940315,195.4862213,0.6906728148,195.4862213,3.567837954,
195.0103912,3.553774118,195.0103912,3.640886784,195.0103912,0.6424999833,195.0103912,3.569548368,
194.494873,3.576661587,194.494873,3.598583937,194.494873,0.5970063806,194.494873,3.557306051,
194.0189972,3.660134554,194.0189972,3.721075773,194.0189972,0.6054315567,194.0189972,3.621905327,
193.5034637,3.634087324,193.5034637,3.688225985,193.5034637,0.5738011003,193.5034637,3.643111229,
192.9878845,3.667433977,192.9878845,3.595559597,192.9878845,0.5105696321,192.9878845,3.48250103,
192.5119629,3.598352671,192.5119629,3.482092381,192.5119629,0.4756724238,192.5119629,3.55425024,
191.9963531,3.485547066,191.9963531,3.515541077,191.9963531,0.3859256804,191.9963531,3.40288043,
191.4807281,3.525097132,191.4807281,3.355260134,191.4807281,0.3082289994,191.4807281,3.390772104,
191.0047455,3.429277897,191.0047455,3.477585793,191.0047455,0.2600254714,191.0047455,3.394233465,
190.48909,3.551095724,190.48909,3.581129789,190.48909,0.2006868571,190.48909,3.448703051,
190.0130615,3.590368986,190.0130615,3.787866116,190.0130615,0.185925141,190.0130615,3.47520709,

Collection Time: 10/19/2023 1:41:45 PM
Operator Name  :
Scan Version 5.1.3.1042
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  500.0
Stop (nm)  190.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  300.00
UV-Vis Data Interval (nm)  0.50
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  Off
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 10/19/2023 1:28:53 PM
Method Modifications:
UVVIS SAT Changed: 10/19/2023 1:39:31 PM, Old:0.0125, New:0.1000
Common SAT Changed: 10/19/2023 1:39:31 PM, Old:0.0125, New:0.1000
UVVIS SAT Changed: 10/19/2023 1:40:05 PM, Old:0.0125, New:0.1000
Common SAT Changed: 10/19/2023 1:40:05 PM, Old:0.0125, New:0.1000
X Start nm Changed: 10/19/2023 1:40:31 PM, Old:  800.0, New:  500.0
X Stop nm Changed: 10/19/2023 1:40:31 PM, Old:  200.0, New:  190.0
Y Max Abs Changed: 10/19/2023 1:40:31 PM, Old:     1.00, New:     2.00
Common Interval nm Changed: 10/19/2023 1:40:31 PM, Old:     5.00, New:     0.50
End Method Modifications
<Current Wavelength> , 190.0

s2,
s2
Collection Time: 10/19/2023 1:42:58 PM
Operator Name  :
Scan Version 5.1.3.1042
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  500.0
Stop (nm)  190.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  300.00
UV-Vis Data Interval (nm)  0.50
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  Off
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 10/19/2023 1:28:53 PM
Method Modifications:
UVVIS SAT Changed: 10/19/2023 1:39:31 PM, Old:0.0125, New:0.1000
Common SAT Changed: 10/19/2023 1:39:31 PM, Old:0.0125, New:0.1000
UVVIS SAT Changed: 10/19/2023 1:40:05 PM, Old:0.0125, New:0.1000
Common SAT Changed: 10/19/2023 1:40:05 PM, Old:0.0125, New:0.1000
X Start nm Changed: 10/19/2023 1:40:31 PM, Old:  800.0, New:  500.0
X Stop nm Changed: 10/19/2023 1:40:31 PM, Old:  200.0, New:  190.0
Y Max Abs Changed: 10/19/2023 1:40:31 PM, Old:     1.00, New:     2.00
Common Interval nm Changed: 10/19/2023 1:40:31 PM, Old:     5.00, New:     0.50
End Method Modifications
<Current Wavelength> , 190.0

s3,
s3
Collection Time: 10/19/2023 1:44:08 PM
Operator Name  :
Scan Version 5.1.3.1042
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  500.0
Stop (nm)  190.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  300.00
UV-Vis Data Interval (nm)  0.50
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  Off
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 10/19/2023 1:28:53 PM
Method Modifications:
UVVIS SAT Changed: 10/19/2023 1:39:31 PM, Old:0.0125, New:0.1000
Common SAT Changed: 10/19/2023 1:39:31 PM, Old:0.0125, New:0.1000
UVVIS SAT Changed: 10/19/2023 1:40:05 PM, Old:0.0125, New:0.1000
Common SAT Changed: 10/19/2023 1:40:05 PM, Old:0.0125, New:0.1000
X Start nm Changed: 10/19/2023 1:40:31 PM, Old:  800.0, New:  500.0
X Stop nm Changed: 10/19/2023 1:40:31 PM, Old:  200.0, New:  190.0
Y Max Abs Changed: 10/19/2023 1:40:31 PM, Old:     1.00, New:     2.00
Common Interval nm Changed: 10/19/2023 1:40:31 PM, Old:     5.00, New:     0.50
End Method Modifications
<Current Wavelength> , 190.0

1mmvapor,
1mmvapor
Collection Time: 10/19/2023 1:49:43 PM
Operator Name  :
Scan Version 5.1.3.1042
Parameter List :
Instrument  Cary 60
Instrument Version  2.00
Start (nm)  500.0
Stop (nm)  190.0
X Mode  Nanometers
Y Mode  Abs
UV-Vis Scan Rate (nm/min)  300.00
UV-Vis Data Interval (nm)  0.50
UV-Vis Ave. Time (sec)  0.1000
Beam Mode  Dual Beam
Baseline Correction  Off
Cycle Mode  Off
Method Log     :
Method Name    :
Date/Time stamp: 10/19/2023 1:28:53 PM
Method Modifications:
UVVIS SAT Changed: 10/19/2023 1:39:31 PM, Old:0.0125, New:0.1000
Common SAT Changed: 10/19/2023 1:39:31 PM, Old:0.0125, New:0.1000
UVVIS SAT Changed: 10/19/2023 1:40:05 PM, Old:0.0125, New:0.1000
Common SAT Changed: 10/19/2023 1:40:05 PM, Old:0.0125, New:0.1000
X Start nm Changed: 10/19/2023 1:40:31 PM, Old:  800.0, New:  500.0
X Stop nm Changed: 10/19/2023 1:40:31 PM, Old:  200.0, New:  190.0
Y Max Abs Changed: 10/19/2023 1:40:31 PM, Old:     1.00, New:     2.00
Common Interval nm Changed: 10/19/2023 1:40:31 PM, Old:     5.00, New:     0.50
End Method Modifications
<Current Wavelength> , 191.5
